Name,Type,Degree,Strength,Betweenness,Closeness,EV_linear,EV_log exp,EV_max
Henrik Hololei,EU Member,133,206,9.31077148175012E-11,0.247757666899404,0.0018723763857396,0.0750903168632561,0.000184904317306
Hertie School,Organization,6,6,2.18683516988E-12,0.233260181430204,9.14872478366205E-05,0.0032953196239442,1.35259034441642E-05
Hewlett Packard Enterprise,Organization,10,10,5.00404430893073E-12,0.235648096118677,0.0006240760014415,0.0032447672432218,0.0001618234637908
Hill & Knowlton International Belgium,Organization,9,9,4.1940804733465E-12,0.233628766776399,0.0018452791324922,1.93891699270875E-05,0.0022002785398101
Hitachi Energy,Organization,2,3,1.19588141604067E-14,0.187998728471639,2.17888852859175E-05,0.0033824510664432,1.32290883082693E-06
Hitachi Europe Ltd.,Organization,2,2,2.72431119948837E-14,0.186959446862664,7.17946900161865E-06,0.0024290060455713,1.04454411371679E-06
Hochschulrektorenkonferenz,Organization,1,1,0,0.178713941469538,2.99333257963273E-06,0.0008912958480201,9.38564410126564E-07
Hogan Lovells International LLP,Organization,1,1,0,0.175176771704375,1.92359150652775E-06,0.0003390342025097,6.38376907772558E-07
Hoist Finance AB (publ),Organization,3,3,1.12270322882817E-13,0.20088488638442,2.7814396438942E-05,0.0010165591447444,9.70430851455619E-06
Holcim Foundation for Sustainable Construction,Organization,1,1,0,0.181016959794065,3.65291462104092E-06,0.0003662302036019,1.68849165191655E-07
Holcim Ltd,Organization,4,4,3.16836975712175E-13,0.218284200066247,0.0001634550359211,0.0022351293784716,4.95074526314173E-06
Holnap Ifjúsági Alapítvány a Fenntarthatóságért,Organization,1,1,0,0.189899472249895,1.56246974770851E-05,0.001698731399372,2.21657017388856E-06
Honda Motor Europe,Organization,1,1,0,0.19081695966908,2.14831668567537E-05,0.0029472698312791,1.80938690852752E-06
Honeywell Europe NV,Organization,14,14,4.50327666903969E-12,0.253771083409433,0.0007313458342578,0.0054205123338243,0.0001613479480782
Honorair Consulaat der Nederlanden Amazonas / Rorairma,Organization,1,1,0,0.183631224871621,5.47157996906202E-06,0.0001490405654354,3.07808973618752E-07
Hope and Homes for Children,Organization,11,12,1.43923451377848E-12,0.194393641857211,0.0002240739132407,0.0001141785435553,2.37287647232905E-06
Hospodářská komora České republiky,Organization,1,1,0,0.179752951720376,1.34666562511691E-05,0.0024381795201381,4.76513841300113E-06
"Housing Europe - European Federation for Public, Cooperative and Social Housing",Organization,12,15,3.52303131751224E-12,0.2389338360975,0.0043795438558213,0.0079389957388206,3.09291226042896E-05
Huawei Technologies,Organization,24,28,1.62667720930403E-11,0.245521220314446,0.0007969107289244,0.0286330399894568,0.000319144814477
Hubert Burda Media Holding Kommanditgesellschaft,Organization,4,4,2.78581058026943E-13,0.201400592020817,6.14174279313671E-05,0.0017514505744853,1.03854739949541E-05
Hugo Monteiro Brilhante Sobral,EU Member,8,8,1.40520813741004E-12,0.211980846820517,4.38421365416716E-05,0.0012143155929117,5.54908721966476E-06
Huhtamäki Oyj,Organization,8,8,1.47768557468102E-12,0.226431579670734,0.0001449199697272,0.0012416826356819,8.9828915988639E-06
Huis van de Nederlandse Provincies,Organization,1,5,0,0.192225954045788,0.0003956319559174,0.0050067499211107,1.16244986898314E-05
Human Rights House Foundation,Organization,1,1,0,0.194886397242102,1.54436317226969E-05,6.02298694613561E-06,9.41200324065438E-07
Human Rights Watch,Organization,26,29,1.31145615327931E-11,0.228603994251449,0.0004481381544564,0.0042841394550575,0.0001814186507434
Humane Society International/Europe,Organization,8,8,1.03143028745684E-12,0.209649417817246,6.78426500558938E-05,0.0044013075331109,4.7558777741157E-06
Humboldt-Universität zu Berlin,Organization,7,7,5.40084434820984E-13,0.195090799901884,2.30301723672767E-05,0.0001599529297241,2.56276599302738E-06
Hutchison Europe - Brussels Branch,Organization,2,2,2.12126067863621E-14,0.189768230173683,0.0001696309934375,0.0024912819825033,0.0001871408301651
Hutnicza Izba Przemysłowo-Handlowa,Organization,1,1,0,0.20020832429148,1.07642613742992E-05,2.81898433029928E-07,6.74555689015659E-07
Hybrit Development AB,Organization,3,3,1.48926346803109E-13,0.215216803053065,6.54531132545131E-05,1.2399718066963E-06,1.04169359820007E-05
Hydrogen Council,Organization,2,2,3.26130214562597E-14,0.200173573443263,7.88362500136907E-05,0.0043697923278718,3.1585553491295E-06
Hydrogen Europe,Organization,42,54,2.98870283321555E-11,0.267299424028555,0.0038312441274752,0.0384119941246917,0.0001571932319133
Hyperloop Transportation Technologies,Organization,3,3,6.41172332233448E-14,0.219484807825897,0.0002746872223414,0.0025332716094961,7.92719432615676E-06
Hyundai Motor Europe,Organization,1,1,0,0.17812598948157,3.88192398913425E-06,0.0015047028348797,3.79187640141654E-07
Hämeen ammattikorkeakoulu Oy,Organization,1,1,0,0.16720916913753,2.32044133582688E-07,1.81852643424401E-05,1.74861544250803E-07
IBERDROLA,Organization,42,45,1.59122302015502E-11,0.260818925061911,0.0021030802679708,0.0151341008651334,0.0001062473143819
IBM Corporation,Organization,29,33,2.78691489837265E-11,0.268444268572293,0.0100381045394399,0.0405073721148752,0.0064586995661255
IBM Research GmbH,Organization,1,1,0,0.178713941469538,2.99333257963273E-06,0.0008912957302521,9.38564410126564E-07
ICA INTERNATIONAL consulting,Organization,1,1,0,0.194403472544144,6.29628601916018E-05,0,2.88304947471363E-07
ICC BELGIQUE,Organization,3,3,3.09635555780092E-13,0.206810906775938,0.0013625865275212,0.0022838402141822,0.0019945269014466
ICEYE Oy,Organization,1,2,0,0.171886993523963,4.7371959952963E-06,0.0027749544109606,4.08629388816373E-07
ICI Global,Organization,9,11,4.73609114438087E-13,0.206079179435862,0.0001281276931359,0.0114803674428218,2.83838022710531E-05
ICLEI - Local Governments for Sustainability European Secretariat,Organization,12,15,3.30564606276141E-12,0.233789796973352,0.0009453283237684,0.0035762112853109,2.53828817806349E-05
ICMP - The global voice of music publishing,Organization,2,2,7.73124084961422E-14,0.194758040682603,0.0014062250631737,0.000725809052141,0.0019893571494106
IDEMIA,Organization,2,2,3.82054313754143E-14,0.191145880812484,4.98328532522694E-05,0.0022780289331319,4.10185790942805E-05
IDH The Sustainable Trade Initiative,Organization,1,1,0,0.183631224871621,5.47157996906202E-06,0.0001490405611733,3.07808973618752E-07
IDUN Minerals AB,Organization,1,1,0,0.199726366651369,2.66702085262141E-05,9.74457580627106E-14,1.80938690888979E-06
IETM international network for contemporary performing arts,Organization,1,1,0,0.178713941469538,2.99333257963273E-06,0.0008912958157743,9.38564410126564E-07
IFIEC Europe,Organization,5,5,4.29648069224344E-13,0.23726250604343,0.0004525745583428,0.0003274499449661,3.30590689186091E-05
IFPI Representing recording industry worldwide,Organization,6,9,8.204900464837E-13,0.206588623070929,0.0054370939032538,0.0185669537857414,0.008021991976765
IHS Markit,Organization,3,3,1.38124192819542E-13,0.198147814059775,3.74144903367074E-05,0.0020188037895234,2.79110545117072E-06
IKEM - Innovations- och kemiindustrierna i Sverige AB (556865-4650),Organization,1,1,0,0.195196465898801,0.0014047110433074,3.89648024248815E-12,4.4069844290898E-06
"IKV, Fondation pour le Développement Economique",Organization,3,4,9.15307480909883E-13,0.185653227299436,5.80329967585844E-06,0.0002995542052255,3.51585434836725E-07
IMPALA Association Internationale AISBL,Organization,6,6,2.41826515055797E-12,0.215788636597528,0.0028307484513536,0.0071281337407728,0.0040028886547725
IMS - Inspiring More Sustainability asbl,Organization,2,2,8.14555105977474E-15,0.191263174479447,0.0012410656651967,0.003068246569276,7.89413975813776E-06
IN Groupe,Organization,1,1,0,0.194141660704516,0.0013398779617463,0,0.0019853624563385
INCO.ORG,Organization,2,2,8.14555105977474E-15,0.191263174479447,0.0012410656651967,0.0030682464376755,7.89413975813776E-06
"INDUSTRIA DE DISEÑO TEXTIL, S.A.",Organization,6,6,1.15778239564997E-13,0.19820570770566,8.36285841888953E-05,0.0016225120686697,2.79823293442701E-05
INEOS AG,Organization,1,1,0,0.194998435954448,3.19273228370048E-05,0,1.77171054525254E-06
ING Group,Organization,13,14,5.46329120628453E-12,0.249483510183773,0.0006145935458935,0.0072101997350449,0.0001007187117896
INSTITUT FMES,Organization,1,1,0,0.140138650075644,9.20966205290878E-09,1.30877228818327E-05,3.11995948050382E-10
INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,Organization,1,1,0,0.176625544656053,2.23554168329658E-06,0.0007246135919999,2.01740126403541E-07
INSTITUT PHOTOVOLTAIQUE D’ ILE DE FRANCE,Organization,1,1,0,0.185194106547834,9.86393715638071E-06,5.64153301192681E-06,5.99924957446724E-07
INTERNATIONAL FEDERATION OF MUSICIANS,Organization,1,1,0,0.189980808355367,1.68241357224034E-05,0,4.00283010747556E-06
IOTA Stiftung,Organization,4,4,6.2442835257757E-14,0.222469785969887,0.002739107770825,0,6.9293121315294E-05
IP Europe,Organization,5,5,3.25402247140072E-13,0.21226567029569,0.0001199212578236,0.0059366791124748,2.60506175004014E-05
IP2Innovate,Organization,3,3,1.49358010823184E-13,0.194478874189496,3.03893949256195E-05,0.0054875080434539,1.07412081320003E-05
IPSOS NV,Organization,1,1,0,0.177744384078912,1.64620340351083E-06,0.0005823353683004,4.87126016683383E-07
IQM Finland Oy,Organization,2,3,9.75068709527674E-14,0.190798017983737,2.76673031488108E-05,0.0067968770080339,1.15055083287015E-05
IRCANTEC,Organization,1,1,0,0.185829727922397,5.46147861916358E-06,0.0008268164570008,1.49308575670449E-06
IRIDEOS S.P.A.,Organization,4,4,1.09658587980494E-14,0.227095948407424,0.0010798661225602,0,9.37431799838931E-05
IRITS Events Ltd,Organization,1,1,0,0.168322034021995,6.30846744754952E-07,0.0002232626627824,1.70411629885666E-07
ISC Intelligence in  Science,Organization,1,1,0,0.186789870506394,1.22808077261202E-05,0.0029527903430612,5.28347195779274E-06
ISEAL Alliance,Organization,3,3,3.74915313522597E-14,0.213471914999954,4.1186658775253E-05,0,1.50447538256895E-05
IT-Political Association of Denmark,Organization,1,1,0,0.193581146295815,0.0013427207333028,6.14234062475103E-11,0.0019853624563385
ITA AIRWAYS,Organization,1,1,0,0.184267921483411,4.76606098108377E-06,0,3.79187640142492E-07
ITECA Limited Liability Partnership,Organization,1,2,0,0.172449887475794,1.80368545382297E-06,0.0007371383940141,4.8933139668375E-07
ITI - The Information Technology Industry Council,Organization,14,20,2.94566732233929E-12,0.220411868698934,0.0060992019258212,0.0288225252906732,0.0082061138536522
ITV PLC,Organization,1,1,0,0.190630862942484,0.001323365147213,0.0031401829410538,0.0019853624563385
IVECO GROUP N.V.,Organization,2,2,7.20947863634765E-14,0.215417806875811,0.0001191313229337,0.0009243014657022,2.99036492724897E-06
Ibec,Organization,16,23,1.48129351476572E-11,0.2569258017444,0.002012221540915,0.0266338359129976,4.14561427091531E-05
Identity Matters Consulting,Organization,1,1,0,0.161346736339916,1.98397694937391E-07,7.87511217703024E-05,5.40283723566919E-08
Ignasi Guardans,Organization,1,1,0,0.177815639141798,2.32137335521778E-06,0.000650297941361,5.49847528891107E-07
Ignitis grupė,Organization,6,6,8.50286815264224E-13,0.221943169462005,0.0001525720181488,0.0012741415904958,1.15067556328293E-05
Ildikó Voller-Szenci,EU Member,2,2,2.08429714401454E-13,0.176379723023041,9.7907513617589E-06,0.0001998151119097,1.16503268078314E-07
Ile-de-France Europe,Organization,1,1,0,0.181544128643279,4.60543069744286E-06,1.6357057176321E-08,3.79187644813274E-07
Iliad,Organization,4,4,1.4415661288523E-14,0.21891401941895,0.0009381714336649,0,9.822254731112E-05
"Illumina, Inc.",Organization,7,7,1.95934616276377E-12,0.20878026702874,3.38562825025352E-05,0.0031175828402385,8.76293239340574E-06
Imerys SA,Organization,2,2,2.48618635706387E-14,0.202949432023159,0.0002680236274726,0.0086059342141301,3.25431421200655E-05
Immutable Insight GmbH,Organization,4,4,6.2442835257757E-14,0.222469785969887,0.002739107770825,0,6.9293121315294E-05
Impact Investing Institute,Organization,1,1,0,0.180399671502874,7.06934732571802E-06,0.0031324620317191,3.13501328294367E-06
Impact Lab BV,Organization,1,1,0,0.182339222894186,6.40415699579642E-06,0.0002903522960317,2.73094631184393E-07
Imperial Brands PLC,Organization,1,1,0,0.201158196771352,2.94901205512105E-05,0,1.26725408640184E-05
Imperial College London,Organization,2,2,1.7345284938749E-15,0.201566036581636,0.0013143073485914,0,2.56077157663709E-05
Impossible Foods,Organization,1,1,0,0.184894225913248,1.30503644330131E-05,0.0009625658991307,8.5918293859166E-07
Impulse Innovations Ltd,Organization,1,1,0,0.190630862942484,0.001323365147213,0.0031401818749131,0.0019853624563385
In Ovo B.V.,Organization,1,1,0,0.168003263189331,4.23328931801435E-07,5.70590571689466E-05,9.05859800086337E-08
InToRingy OÜ,Organization,1,1,0,0.203864273150726,6.67465603523698E-05,0,1.70107165648093E-05
Inchainge,Organization,2,2,3.95634496547935E-14,0.193955549575762,3.29339841583583E-05,0.0011010102869681,2.07246003504157E-06
Inclusion Europe aisbl.,Organization,2,2,1.90487883183379E-13,0.204330223864069,9.38031570563805E-05,0.000120904808891,1.30072022774769E-05
Indaver,Organization,1,1,0,0.192939897109875,3.69502188404982E-05,0,1.96678699908898E-06
Independent European Vape Alliance,Organization,1,1,0,0.177873233028202,1.46437033765437E-06,0.0006899750240599,1.70779424456E-07
Independent Film & Television Alliance,Organization,1,1,0,0.193698195285404,4.32480218965123E-05,0,1.20389213119796E-05
Independent Retail Europe (formerly UGAL - Union of Groups of Independent Retailers of Europe),Organization,3,3,8.52264337858255E-14,0.220656468539831,0.0016445851994746,0.0031435549408807,0.0020299385117086
Index Industry Association,Organization,2,2,1.71019372675978E-14,0.200912884034111,2.98617828781321E-05,0.0017046642277949,1.48355542277604E-05
Index on Censorship/Writers and Scholars Educational Trust,Organization,1,1,0,0.190630862942484,0.001323365147213,0.0031401814903671,0.0019853624563385
Indigo Agriculture Europe GmbH,Organization,3,6,1.41720484951597E-14,0.203633891601261,0.0002041695415559,0.0038859956695189,7.53366968825607E-06
Indra,Organization,14,14,4.83889663281385E-12,0.233194148156386,0.0017923888587466,0.0131693642188217,0.0002006533335918
Industrie- und Handelskammer für München und Oberbayern,Organization,1,1,0,0.189899472249895,1.56246974770851E-05,0.0016987315304681,2.21657017388856E-06
"Industriegewerkschaft Bergbau, Chemie, Energie",Organization,1,1,0,0.190876966492051,0.0006654619481548,1.31886375187559E-06,2.46561723154373E-06
Industriegewerkschaft Metall,Organization,12,14,2.33410849034219E-12,0.225096860452633,0.0063829063805264,0.0176446839767563,6.66661900517628E-05
Ines Prainsack,EU Member,25,27,6.72997763381335E-12,0.226080904911734,0.0001758179525761,0.0012571868525107,1.50275106667376E-05
Infineon Technologies AG,Organization,18,21,1.76412773765304E-12,0.223873353586924,0.0043167121071851,0.008519404204099,0.002446337642816
"Infinium Operations, LLC",Organization,1,1,0,0.178572811099154,1.59067679306741E-06,1.70904733887393E-07,1.26237803976981E-07
Infobip Ltd.,Organization,5,5,7.96681994487029E-13,0.203181846210766,0.0013581340316606,0.0094116379748806,0.0020027489497567
Information Technology and Innovation Foundation,Organization,1,1,0,0.179016322190573,7.77812513159943E-05,0.0004818112081751,0.0001044386331538
Ingevity Corporation,Organization,1,2,0,0.178159010682589,2.30787922503568E-06,0.0009406980591077,3.80658234788901E-07
Ingka Services A.B.,Organization,20,23,1.08747415764228E-11,0.256326194947935,0.003694605983366,0.0118184739226054,0.0002326979381967
Ingrid Godkin,EU Member,18,20,5.67654598205139E-12,0.206970504571926,3.522987367785E-05,0.0009140335376019,2.24193108716989E-05
Initiative for Science in Europe,Organization,1,1,0,0.144348413825906,2.34610478385454E-08,2.10162815243285E-05,2.71199101938726E-08
Initiative pour un pacte climat européen,Organization,1,1,0,0.202010912880878,7.21641816578401E-05,0,1.9667869990952E-06
Inland Navigation Europe,Organization,4,6,1.75211395422528E-13,0.191177567614611,0.0001583022454617,0.0054833980270618,1.32056586461122E-05
Inline Policy Srl,Organization,1,1,0,0.180196720286877,0.0003196589607082,6.23027885440345E-10,3.99474672315103E-06
Inmarsat Global Ltd,Organization,3,5,1.75731422864828E-13,0.195517466453051,0.0003223147010201,0.0066750769469761,1.31455709895971E-05
InnoGlobal,Organization,2,2,3.25818320377499E-14,0.192897943481279,4.55182527885225E-05,0.0011504179888136,4.40608156392428E-05
InoBat Auto j.s.a.,Organization,2,2,1.64123159695575E-14,0.179621366103622,8.19087153941999E-06,0.0012287212565271,4.62127567807548E-07
InoCloud,Organization,1,1,0,0.18090337963435,4.78516282329176E-06,0.0008751847902121,1.50353325091696E-06
Instinctif Partners,Organization,1,1,0,0.177906160574483,3.52575852354421E-06,0.0007756737507942,1.49679445616862E-06
Institut Curie,Organization,1,1,0,0.178713941469538,2.99333257963273E-06,0.0008912957123643,9.38564410126564E-07
Institut Jean Monnet,Organization,1,1,0,0.159828426107504,7.02560470112901E-08,7.08769150356826E-05,3.08360585854044E-08
Institut Montaigne,Organization,6,7,1.34424510520364E-12,0.213471914999954,0.0006176634741789,0.0125828805142204,6.55810458410722E-05
Institut d'études politiques de Paris (Sciences Po),Organization,5,6,3.30541168906132E-12,0.22662736428396,0.0017410228143276,0.006694507521215,1.85347476426408E-05
